0,-0.26312
0.001,0.059304
0.002,0.0057905
0.003,-0.38747
0.004,-0.70552
0.005,-0.60679
0.006,-0.19524
0.007,0.093884
0.008,-0.03014
0.009,-0.3957
0.01,-0.55612
0.011,-0.27752
0.012,0.20545
0.013,0.4454
0.014,0.26998
0.015,-0.030779
0.016,-0.022284
0.017,0.39881
0.018,0.89037
0.019,1.037
0.02,0.80193
0.021,0.56593
0.022,0.70959
0.023,1.1964
0.024,1.611
0.025,1.6114
0.026,1.3012
0.027,1.1153
0.028,1.344
0.029,1.8152
0.03,2.0819
0.031,1.9098
0.032,1.533
0.033,1.3986
0.034,1.6785
0.035,2.0822
0.036,2.1748
0.037,1.8525
0.038,1.457
0.039,1.4034
0.04,1.7281
0.041,2.0499
0.042,1.9879
0.043,1.5784
0.044,1.2363
0.045,1.3033
0.046,1.6756
0.047,1.9181
0.048,1.7402
0.049,1.3138
0.05,1.0859
0.051,1.2904
0.052,1.6932
0.053,1.847
0.054,1.58
0.055,1.1824
0.056,1.0893
0.057,1.4044
0.058,1.786
0.059,1.8191
0.06,1.4675
0.061,1.1123
0.062,1.1346
0.063,1.4984
0.064,1.7888
0.065,1.6643
0.066,1.229
0.067,0.91824
0.068,1.0228
0.069,1.3713
0.07,1.5169
0.071,1.2259
0.072,0.73304
0.073,0.48567
0.074,0.65619
0.075,0.9546
0.076,0.9463
0.077,0.52796
0.078,0.041689
0.079,-0.097082
0.08,0.14824
0.081,0.397
0.082,0.26849
0.083,-0.20081
0.084,-0.59563
0.085,-0.57411
0.086,-0.2399
0.087,-0.027933
0.088,-0.22864
0.089,-0.67009
0.09,-0.90532
0.091,-0.70016
0.092,-0.28895
0.093,-0.11882
0.094,-0.36183
0.095,-0.72768
0.096,-0.78153
0.097,-0.41979
0.098,0.015659
0.099,0.10958
0.1,-0.17445
0.101,-0.45561
0.102,-0.35306
0.103,0.096795
0.104,0.47879
0.105,0.45111
0.106,0.11741
0.107,-0.087356
0.108,0.1272
0.109,0.58911
0.11,0.85131
0.111,0.67954
0.112,0.308
0.113,0.18365
0.114,0.4784
0.115,0.90173
0.116,1.0186
0.117,0.72506
0.118,0.36286
0.119,0.34689
0.12,0.71327
0.121,1.0808
0.122,1.0684
0.123,0.71212
0.124,0.42665
0.125,0.5535
0.126,0.98859
0.127,1.2966
0.128,1.1867
0.129,0.83044
0.13,0.67451
0.131,0.95272
0.132,1.4305
0.133,1.6603
0.134,1.4701
0.135,1.1497
0.136,1.1339
0.137,1.5262
0.138,1.9845
0.139,2.0935
0.14,1.8167
0.141,1.535
0.142,1.629
0.143,2.0626
0.144,2.4206
0.145,2.3612
0.146,1.9882
0.147,1.7368
0.148,1.8976
0.149,2.2987
0.15,2.4933
0.151,2.2475
0.152,1.7957
0.153,1.5853
0.154,1.7884
0.155,2.1149
0.156,2.1301
0.157,1.7307
0.158,1.2585
0.159,1.1291
0.16,1.3789
0.161,1.6272
0.162,1.4935
0.163,1.0141
0.164,0.60445
0.165,0.60637
0.166,0.91633
0.167,1.0995
0.168,0.86551
0.169,0.38647
0.17,0.10948
0.171,0.26888
0.172,0.6305
0.173,0.74742
0.174,0.44778
0.175,0.022096
0.176,-0.094541
0.177,0.2017
0.178,0.5692
0.179,0.59298
0.18,0.23691
0.181,-0.11791
0.182,-0.090368
0.183,0.28345
0.184,0.58868
0.185,0.48379
0.186,0.072751
0.187,-0.20917
0.188,-0.071294
0.189,0.31472
0.19,0.50211
0.191,0.2569
0.192,-0.18641
0.193,-0.38057
0.194,-0.15341
0.195,0.20482
0.196,0.25931
0.197,-0.093532
0.198,-0.51185
0.199,-0.58049
0.2,-0.26312
0.201,0.059304
0.202,0.0057905
0.203,-0.38747
0.204,-0.70552
0.205,-0.60679
0.206,-0.19524
0.207,0.093884
0.208,-0.03014
0.209,-0.3957
0.21,-0.55612
0.211,-0.27752
0.212,0.20545
0.213,0.4454
0.214,0.26998
0.215,-0.030779
0.216,-0.022284
0.217,0.39881
0.218,0.89037
0.219,1.037
0.22,0.80193
0.221,0.56593
0.222,0.70959
0.223,1.1964
0.224,1.611
0.225,1.6114
0.226,1.3012
0.227,1.1153
0.228,1.344
0.229,1.8152
0.23,2.0819
0.231,1.9098
0.232,1.533
0.233,1.3986
0.234,1.6785
0.235,2.0822
0.236,2.1748
0.237,1.8525
0.238,1.457
0.239,1.4034
0.24,1.7281
0.241,2.0499
0.242,1.9879
0.243,1.5784
0.244,1.2363
0.245,1.3033
0.246,1.6756
0.247,1.9181
0.248,1.7402
0.249,1.3138
0.25,1.0859
0.251,1.2904
0.252,1.6932
0.253,1.847
0.254,1.58
0.255,1.1824
0.256,1.0893
